Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Үнэ
Паркет,1тагттай,1995,Байхгүй,Вакум,5,Бүргэд,30.0м²,1,Банкнылизингтэй,Баянзүрх,4,16-рхороолол,75сая
Паркет,1тагттай,2019,Байхгүй,Вакум,5,Бүргэд,47.0м²,5,Лизинггүй,Хан-Уул,2,Яармаг,"159,8сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,30.0м²,10,Лизинггүй,Баянзүрх,1,Офицер,50сая
Паркет,3+тагттай,2007,Байхгүй,Вакум,12,Бүргэд,123.0м²,7,Лизинггүй,Чингэлтэй,8,"40,50мянгат",380сая
Паркет,1тагттай,2011,Байхгүй,Вакум,10,Бүргэд,63.38м²,10,Лизинггүй,Баянгол,2,1-рхороолол,120сая
Паркет,1тагттай,2015,Байгаа,Вакум,4,Бүргэд,62.0м²,4,Лизинггүй,Баянгол,3,10-рхороолол,100сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Вакум,51.32м²,2,Лизинггүй,Хан-Уул,2,Бусад,"1,4сая"
Паркет,1тагттай,2020,Байгаа,Вакум,16,Төмөрвакум,68.0м²,5,Лизинггүй,Баянзүрх,2,Бусад,"3,1сая"
Паркет,1тагттай,2008,Байгаа,Вакум,12,Бүргэд,92.0м²,4,Лизинггүй,Чингэлтэй,4,"40,50мянгат",276сая
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,63.34м²,11,Лизинггүй,Хан-Уул,3,Нисэх,"1,75сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,6,Бүргэд,98.0м²,4,Лизинггүй,Хан-Уул,4,Зайсан,"3,4сая"
Паркет,1тагттай,2021,Байгаа,Вакум,9,Бүргэд,48.33м²,6,Хувьлизингтэй,Баянгол,2,"3,4хороолол","1,35сая"
Паркет,1тагттай,2010,Байгаа,Вакум,5,Бүргэд,75.0м²,4,Лизинггүй,Налайх,4,Бусад,56сая
Паркет,1тагттай,2012,Байхгүй,Вакум,16,Бүргэд,75.0м²,4,Лизинггүй,Хан-Уул,4,19-рхороолол,155сая
Паркет,1тагттай,2012,Байхгүй,Вакум,8,Бүргэд,69.7м²,3,Лизинггүй,Баянзүрх,3,Баянмонголхороолол,"2,1сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,15,Бүргэд,78.28м²,12,Банкнылизингтэй,Баянзүрх,2,13-рхороолол,"156,56сая"
Паркет,2тагттай,2010,Байхгүй,Вакум,13,Бүргэд,70.0м²,13,Лизинггүй,Хан-Уул,5,Яармаг,"1,8сая"
Мод,Тагтгүй,1985,Байгаа,Вакум,5,Төмөр,39.0м²,1,Лизинггүй,Баянзүрх,4,15-рхороолол,89сая
Паркет,1тагттай,2020,Байхгүй,Вакум,17,Бүргэд,83.13м²,14,Лизинггүй,Хан-Уул,4,Яармаг,"3,1сая"
Паркет,1тагттай,1991,Байхгүй,Вакум,5,Бүргэд,39.0м²,3,Лизинггүй,СонгиноХайрхан,3,Орбит,55сая
Паркет,1тагттай,2011,Байгаа,Вакум,9,Бүргэд,45.0м²,4,Лизинггүй,Баянзүрх,3,Офицер,100сая
Паркет,1тагттай,2017,Байхгүй,Вакум,10,Бүргэд,74.88м²,10,Лизинггүй,Хан-Уул,3,Зайсан,"1,9сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Бүргэд,66.42м²,8,Лизинггүй,Баянзүрх,2,13-рхороолол,"139,5сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,60.56м²,7,Лизинггүй,Баянзүрх,4,16-рхороолол,"99,9сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Бүргэд,96.44м²,16,Лизинггүй,Баянзүрх,4,16-рхороолол,160сая
Паркет,1тагттай,2012,Байхгүй,Вакум,16,Бүргэд,75.0м²,4,Лизинггүй,Баянзүрх,3,Сансар,"2,1сая"
Паркет,2тагттай,2015,Байгаа,Вакум,12,Төмөр,68.5м²,2,Лизинггүй,Сүхбаатар,4,Бусад,225сая
Цемент,Тагтгүй,2020,Байхгүй,Төмөрвакум,20,Вакум,66.0м²,13,Лизинггүй,Хан-Уул,2,120мянгат,393сая
Паркет,1тагттай,2013,Байгаа,Вакум,9,Бүргэд,68.0м²,4,Лизинггүй,Чингэлтэй,2,Багатойрог,170сая
Паркет,1тагттай,2021,Байхгүй,Вакум,13,Бүргэд,55.0м²,10,Лизинггүй,Хан-Уул,2,Яармаг,"101,44сая"
Паркет,2тагттай,2020,Байхгүй,Вакум,15,Бүргэд,79.29м²,15,Лизинггүй,Сүхбаатар,4,5-рхороолол,190сая
Паркет,1тагттай,2019,Байхгүй,Вакум,13,Бүргэд,103.0м²,8,Лизинггүй,Хан-Уул,7,Яармаг,"1,9сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,79.0м²,3,Лизинггүй,Хан-Уул,3,Яармаг,"1,7сая"
Паркет,2тагттай,2020,Байгаа,Вакум,10,Бүргэд,131.0м²,8,Лизинггүй,Хан-Уул,6,Яармаг,430сая
Паркет,1тагттай,2020,Байхгүй,Вакум,16,Төмөрвакум,79.01м²,10,Лизинггүй,Хан-Уул,4,Нисэх,139сая
Паркет,2тагттай,2010,Байхгүй,Вакум,10,Бүргэд,50.4м²,8,Банкнылизингтэй,СонгиноХайрхан,2,21-рхороолол,70сая
Паркет,2тагттай,2012,Байхгүй,Вакум,9,Бүргэд,147.5м²,9,Лизинггүй,Хан-Уул,8,Хурд,"272,88сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,23,Бүргэд,69.93м²,18,Лизинггүй,Хан-Уул,4,Хүннү,"3,1сая"
Паркет,Тагтгүй,2019,Байгаа,Вакум,16,Бүргэд,195.0м²,11,Лизинггүй,Хан-Уул,6,KingTower,"565,5сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,10,Бүргэд,53.0м²,1,Лизинггүй,Баянзүрх,4,Бусад,85сая
Паркет,1тагттай,2008,Байхгүй,Вакум,10,Бүргэд,124.0м²,10,Лизинггүй,Хан-Уул,4,Бусад,"204,6сая"
Паркет,1тагттай,2000,Байхгүй,Вакум,7,Төмөр,56.0м²,7,Банкнылизингтэй,Сүхбаатар,2,"40,50мянгат",130сая
Паркет,1тагттай,2014,Байхгүй,Вакум,6,Бүргэд,72.67м²,1,Лизинггүй,Хан-Уул,3,Бусад,"130,8сая"
Паркет,1тагттай,2016,Байхгүй,Вакум,10,Бүргэд,37.0м²,6,Лизинггүй,Хан-Уул,2,Бусад,78сая
Паркет,1тагттай,2008,Байхгүй,Вакум,16,Бүргэд,140.0м²,13,Лизинггүй,Баянзүрх,6,Бусад,322сая
Паркет,1тагттай,1990,Байхгүй,Вакум,9,Бүргэд,78.0м²,1,Лизинггүй,СонгиноХайрхан,4,1-рхороолол,130сая
Паркет,2тагттай,1995,Байхгүй,Вакум,9,Бүргэд,110.0м²,1,Лизинггүй,СонгиноХайрхан,5,1-рхороолол,150сая
Ламинат,1тагттай,2021,Байгаа,Вакум,16,Төмөр,44.0м²,7,Банкнылизингтэй,Баянгол,2,"3,4хороолол","2,6сая"
Ламинат,1тагттай,2021,Байгаа,Вакум,16,Төмөр,41.0м²,7,Банкнылизингтэй,Баянгол,2,"3,4хороолол","2,6сая"
Паркет,1тагттай,2018,Байхгүй,Вакум,6,Бүргэд,98.0м²,6,Лизинггүй,Хан-Уул,4,Бусад,"333,2сая"
Паркет,1тагттай,2013,Байхгүй,Вакум,6,Бүргэд,94.0м²,6,Банкнылизингтэй,Хан-Уул,5,UBTown,170сая
Паркет,Тагтгүй,2021,Байхгүй,Вакум,12,Бүргэд,49.0м²,1,Банкнылизингтэй,Баянзүрх,3,11-рхороолол,"1,6сая"
Паркет,2тагттай,2018,Байхгүй,Вакум,15,Бүргэд,96.0м²,8,Банкнылизингтэй,Баянзүрх,4,13-рхороолол,"2,9сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,9,Бүргэд,51.0м²,1,Лизинггүй,Хан-Уул,2,19-рхороолол,110сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,38.92м²,12,Банкнылизингтэй,СонгиноХайрхан,2,21-рхороолол,"1,85сая"
Паркет,1тагттай,2021,Байхгүй,Вакум,16,Бүргэд,64.0м²,5,Банкнылизингтэй,Хан-Уул,4,Нисэх,"1,6сая"
Паркет,1тагттай,2011,Байхгүй,Вакум,5,Төмөр,47.52м²,5,Лизинггүй,СонгиноХайрхан,2,Баянхошуу,51сая
Паркет,1тагттай,2020,Байхгүй,Вакум,10,Бүргэд,66.0м²,8,Лизинггүй,Хан-Уул,2,Зайсан,"2,9сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Төмөр,78.0м²,4,Лизинггүй,Баянзүрх,4,Бусад,190сая
Паркет,1тагттай,2011,Байгаа,Вакум,6,Бүргэд,65.0м²,3,Лизинггүй,Хан-Уул,3,Зайсан,117сая
Паркет,2тагттай,2020,Байхгүй,Вакум,6,Бүргэд,125.0м²,2,Лизинггүй,Хан-Уул,4,Зайсан,"4,2сая"
Паркет,1тагттай,1986,Байхгүй,Вакум,2,Бүргэд,18.0м²,2,Лизинггүй,СонгиноХайрхан,2,5шар,49сая
Паркет,2тагттай,2021,Байхгүй,Вакум,12,Бүргэд,84.0м²,6,Лизинггүй,Хан-Уул,4,15-рхороолол,"2,5сая"
Паркет,1тагттай,2019,Байхгүй,Вакум,16,Төмөр,74.51м²,14,Лизинггүй,Хан-Уул,3,19-рхороолол,"2,8сая"
Паркет,2тагттай,2018,Байгаа,Вакум,16,Төмөр,140.7м²,9,Лизинггүй,Хан-Уул,6,RiverGarden,"492,45сая"
Паркет,1тагттай,2006,Байгаа,Вакум,7,Бүргэд,44.0м²,4,Лизинггүй,Баянгол,2,10-рхороолол,80сая
Паркет,1тагттай,2008,Байхгүй,Вакум,6,Бүргэд,34.8м²,5,Лизинггүй,Баянгол,3,6-рбичил,57сая
Мод,1тагттай,2000,Байгаа,Вакум,5,Төмөр,18.0м²,2,Лизинггүй,Багахангай,2,Бусад,18сая
Паркет,1тагттай,2009,Байгаа,Вакум,9,Бүргэд,173.0м²,5,Лизинггүй,Баянзүрх,4,Бусад,"2,2сая"
Паркет,1тагттай,2014,Байгаа,Вакум,15,Бүргэд,62.13м²,8,Лизинггүй,Баянзүрх,4,Сансар,140сая
Паркет,2тагттай,2016,Байгаа,Вакум,12,Төмөр,54.5м²,10,Лизинггүй,Хан-Уул,2,19-рхороолол,120сая
Паркет,1тагттай,2011,Байхгүй,Вакум,9,Бүргэд,75.2м²,5,Лизинггүй,Баянзүрх,3,13-рхороолол,155сая
Паркет,1тагттай,2021,Байхгүй,Вакум,12,Бүргэд,38.21м²,10,Лизинггүй,Хан-Уул,2,Зайсан,"99,35сая"
Паркет,1тагттай,2020,Байхгүй,Вакум,9,Бүргэд,43.0м²,3,Лизинггүй,Хан-Уул,2,Нисэх,"83,5сая"
Паркет,1тагттай,2015,Байхгүй,Вакум,12,Вакум,42.0м²,8,Лизинггүй,Баянзүрх,3,Бусад,72сая
Паркет,1тагттай,2008,Байхгүй,Модонвакум,5,Бүргэд,39.0м²,4,Лизинггүй,Хан-Уул,2,19-рхороолол,70сая
Ламинат,3+тагттай,2011,Байгаа,Вакум,8,Төмөр,43.0м²,10,Хувьлизингтэй,Чингэлтэй,4,10-рхороолол,72сая
Паркет,1тагттай,2018,Байхгүй,Вакум,5,Бүргэд,80.0м²,2,Лизинггүй,Баянгол,2,10-рхороолол,135сая
Паркет,1тагттай,2020,Байхгүй,Вакум,11,Бүргэд,45.9м²,4,Лизинггүй,Баянгол,2,Гандан,"1,8сая"
Паркет,2тагттай,1991,Байхгүй,Вакум,9,Бүргэд,70.0м²,5,Банкнылизингтэй,Баянзүрх,4,13-рхороолол,145сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,48.29м²,3,Лизинггүй,Баянзүрх,3,Амгалан,"1,9сая"
Паркет,2тагттай,1990,Байхгүй,Вакум,9,Төмөр,40.0м²,8,Лизинггүй,Баянгол,4,10-рхороолол,118сая
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,110.56м²,14,Лизинггүй,Хан-Уул,6,Japantown,"3,85сая"
Паркет,1тагттай,2017,Байгаа,Вакум,10,Бүргэд,68.0м²,8,Лизинггүй,Хан-Уул,3,Зайсан,"2,15сая"
Паркет,1тагттай,2011,Байхгүй,Вакум,9,Бүргэд,34.0м²,7,Банкнылизингтэй,Баянгол,3,"3,4хороолол",60сая
Паркет,1тагттай,2018,Байхгүй,Вакум,12,Бүргэд,61.0м²,9,Банкнылизингтэй,Хан-Уул,3,Бусад,128сая
Паркет,Тагтгүй,1991,Байхгүй,Вакум,5,Бүргэд,70.0м²,1,Лизинггүй,Баянзүрх,4,16-рхороолол,75сая
Паркет,Тагтгүй,2013,Байхгүй,Вакум,5,Бүргэд,49.0м²,5,Хувьлизингтэй,Хан-Уул,2,Яармаг,80сая
Паркет,1тагттай,2010,Байхгүй,Вакум,5,Бүргэд,23.0м²,5,Лизинггүй,Баянгол,2,1-рхороолол,43сая
Паркет,1тагттай,2010,Байхгүй,Вакум,10,Бүргэд,103.0м²,4,Лизинггүй,Баянгол,4,Төмөрзам,"2,3сая"
Паркет,2тагттай,2013,Байхгүй,Вакум,10,Төмөр,91.3м²,5,Лизинггүй,Баянзүрх,5,13-рхороолол,159сая
Паркет,1тагттай,2016,Байхгүй,Вакум,9,Бүргэд,48.27м²,2,Лизинггүй,Баянзүрх,2,16-рхороолол,73сая
Паркет,1тагттай,2013,Байхгүй,Вакум,9,Бүргэд,54.0м²,6,Банкнылизингтэй,Баянгол,4,"3,4хороолол",95сая
Паркет,1тагттай,2004,Байхгүй,Вакум,5,Бүргэд,29.0м²,5,Лизинггүй,Чингэлтэй,3,Багатойрог,95сая
Паркет,1тагттай,2016,Байхгүй,Вакум,5,Бүргэд,19.0м²,5,Лизинггүй,Баянзүрх,1,Бусад,35сая
Паркет,1тагттай,2014,Байгаа,Вакум,16,Бүргэд,53.0м²,15,Лизинггүй,СонгиноХайрхан,3,Бусад,"86,7сая"
Паркет,1тагттай,2021,Байгаа,Вакум,16,Бүргэд,80.0м²,7,Лизинггүй,Баянзүрх,4,Хүннү,"3,4сая"
Паркет,1тагттай,2011,Байхгүй,Вакум,16,Бүргэд,57.0м²,10,Лизинггүй,Баянгол,2,10-рхороолол,76сая
Паркет,Тагтгүй,1996,Байхгүй,Вакум,3,Бүргэд,28.0м²,3,Лизинггүй,СонгиноХайрхан,3,Толгойт,45сая
Паркет,1тагттай,2010,Байгаа,Вакум,10,Бүргэд,42.0м²,2,Банкнылизингтэй,Баянзүрх,2,13-рхороолол,83сая
Мод,2тагттай,1999,Байхгүй,Вакум,6,Бүргэд,21.0м²,1,Лизинггүй,СонгиноХайрхан,2,21-рхороолол,49сая
Паркет,1тагттай,2019,Байхгүй,Вакум,15,Төмөр,60.75м²,10,Лизинггүй,Баянзүрх,4,Бусад,120сая
Паркет,1тагттай,2016,Байхгүй,Вакум,18,Бүргэд,173.0м²,7,Хувьлизингтэй,Хан-Уул,6,RomanaResidence,614сая
Паркет,1тагттай,2018,Байгаа,Вакум,16,Бүргэд,122.0м²,13,Лизинггүй,Баянзүрх,4,Бусад,415сая
